1.571727256929012981e-02 -7.774699999999999840e-03 -9.943085318736000211e-03 6.714200000000000029e-03 4.173500000000000126e-02 6.923899999999999499e-02 -3.877400000000000031e-03 -4.526668231316212897e-03 2.151499999999999940e-02 -7.646400000000000245e-03 -3.365692909467498523e-02 2.021193635741167297e-02 1.573199999999999946e-02 -2.387622746181077352e-02 8.041624309310669780e-03 3.587799999999999930e-03 3.489500000000000240e-02 -2.018522364415863135e-02 -4.305546880010411442e-02 -3.706796921401094794e-03 4.000000000000000000e+00
6.169777024005305109e-03 6.293599999999999889e-03 2.355061528315648134e-02 3.946500000000000008e-02 5.726300000000000140e-02 6.308900000000000619e-02 -1.578500000000000042e-02 -3.312544972814720438e-03 1.812899999999999928e-02 -1.551100000000000048e-02 -2.663828511089324017e-02 8.675967655553168748e-03 2.134199999999999986e-02 1.379655559007293524e-02 2.701620264964428239e-02 1.183900000000000100e-03 4.948199999999999821e-02 2.571830208343230811e-02 3.089023984362226916e-02 6.187292933729172592e-03 4.000000000000000000e+00
1.835223952866396613e-02 2.040199999999999826e-03 -2.043482244541197645e-02 1.051799999999999957e-02 4.295800000000000313e-02 6.038000000000000311e-02 1.110200000000000076e-02 -1.753426042401659210e-02 1.601100000000000093e-02 -1.523399999999999928e-02 1.165483039421797394e-02 -2.206616468301778392e-02 1.801300000000000123e-02 -2.261222015178866035e-02 9.791684434025831052e-03 1.500199999999999928e-03 5.101100000000000079e-02 -6.167624706314591256e-04 1.328050698853423806e-02 1.990309923319174765e-02 4.000000000000000000e+00
-8.693353746325982153e-04 1.041500000000000065e-02 9.924773503899680244e-03 3.574700000000000100e-02 6.357300000000000451e-02 7.612800000000000122e-02 1.264900000000000052e-02 -2.049683283268159684e-02 3.846800000000000046e-03 -7.613100000000000249e-03 8.996958072411558732e-03 3.258800811181902096e-02 1.169000000000000074e-02 -3.058480338172423797e-03 2.084063532224660065e-02 -3.333299999999999978e-03 4.556099999999999733e-02 1.181238082384088173e-02 1.037881054625967425e-03 -2.559630124083094732e-02 4.000000000000000000e+00
1.636136753228657759e-02 7.077400000000000184e-03 -3.650084540733101145e-03 1.967800000000000105e-02 6.521899999999999920e-02 6.568699999999999539e-02 -4.120099999999999804e-03 -8.758655546407798087e-03 2.447600000000000123e-02 -1.712999999999999939e-02 -3.594801062524177054e-02 6.384764176486891311e-03 2.117899999999999991e-02 2.066559683893073873e-02 1.620501702570361843e-02 -1.607300000000000091e-03 3.903000000000000219e-02 5.827672038447326806e-03 -6.290783985407448486e-02 -1.240924107722895381e-02 4.000000000000000000e+00
1.985518878822047084e-02 -8.034799999999999711e-04 -7.537386088115849772e-03 1.276399999999999930e-02 4.438399999999999984e-02 6.847999999999999921e-02 -1.446899999999999922e-02 -1.349248169713593488e-04 3.188699999999999868e-02 -1.443599999999999918e-02 -2.733326063331930310e-03 1.662370471692830795e-02 2.232999999999999916e-02 1.308284228457587753e-02 1.356579393028103236e-02 -1.039200000000000106e-03 3.958400000000000113e-02 -1.778655024226823492e-02 -8.623032714506878235e-03 2.300398918232863599e-04 4.000000000000000000e+00
3.886287256755230780e-03 -8.935000000000000234e-03 6.358111884151519677e-02 -1.323399999999999924e-02 1.485799999999999968e-02 6.367000000000000437e-02 8.810800000000000576e-03 -3.412215675988730396e-03 1.699900000000000022e-02 1.767200000000000021e-03 3.629684575585542805e-02 5.111591838991015949e-03 -2.593900000000000112e-03 -3.303803230060012308e-02 -7.980696983410626166e-03 -6.445600000000000114e-03 2.016199999999999937e-02 -6.899156783263646342e-02 -1.834240426874806165e-02 4.071642757981510340e-03 4.000000000000000000e+00
8.867353269425639478e-03 8.640800000000000347e-04 1.878623689172212842e-03 8.096100000000000171e-03 3.648200000000000054e-02 7.058899999999999897e-02 -1.700300000000000075e-03 -4.303271130365460620e-03 1.852399999999999880e-02 -9.845400000000000679e-03 3.254167197404195504e-03 -1.017433803023166418e-02 1.046099999999999981e-02 -1.260606794109334549e-03 7.155436476555728301e-03 3.965500000000000275e-03 3.332100000000000339e-02 3.866379821397243621e-02 4.282350125923556176e-03 -3.203110984062364480e-03 4.000000000000000000e+00
7.997521144333840509e-03 7.225200000000000199e-03 -7.551966665128348466e-02 3.280199999999999783e-02 5.726900000000000046e-02 6.405099999999999683e-02 -4.032799999999999579e-03 -1.031587193758998384e-02 2.702099999999999988e-02 -1.308100000000000061e-02 9.302885406062440937e-03 2.307392973701235649e-03 1.929000000000000159e-02 -1.210282190831275979e-02 2.238346632379301093e-02 2.590400000000000081e-03 4.817500000000000254e-02 -3.439517337053756008e-02 -4.833718197378781417e-02 2.963828505702377492e-03 4.000000000000000000e+00
2.561058609354342763e-02 9.727299999999999489e-03 3.990040407269482281e-02 2.519199999999999912e-02 5.479099999999999943e-02 6.202799999999999980e-02 -1.091899999999999989e-02 -8.638910990301828033e-03 3.268499999999999878e-02 -1.157299999999999995e-02 1.334182889691827752e-02 1.798844138305991797e-02 3.142299999999999954e-02 2.349851373481336159e-02 2.226269765082956875e-02 -1.054300000000000029e-02 3.989100000000000285e-02 -7.513667499267019136e-03 -2.055120082925142311e-02 4.211478360601770936e-03 4.000000000000000000e+00
