-6.419352051709077689e-02 -1.724199999999999857e-05 6.062285552271129592e-03 3.775400000000000283e-02 1.091699999999999962e-02 1.056200000000000055e-01 7.809299999999999922e-03 3.234934699458177215e-03 2.934900000000000009e-02 6.260400000000000166e-03 -2.075910207161050375e-02 -3.643230786754398515e-02 -3.892099999999999727e-02 -1.159459046657858490e-02 8.002868100124741618e-03 4.640799999999999786e-02 4.998899999999999871e-02 -6.581571752235966695e-03 7.403862086011153698e-02 3.870805271001230303e-03 3.000000000000000000e+00
-8.038100655519120341e-02 3.338799999999999841e-03 -5.099192397547869238e-02 6.394800000000000484e-02 -9.381699999999999762e-03 1.205999999999999989e-01 2.859199999999999936e-02 -1.504726688289806033e-02 3.115800000000000167e-02 -3.751800000000000013e-03 8.259711652474244215e-03 2.235922537480822953e-02 -4.408200000000000313e-02 -5.926244810744780989e-02 1.880143684464409895e-02 6.922999999999999987e-02 5.957099999999999895e-02 2.168596640243323007e-02 3.449552504667176278e-02 -2.142762659202347014e-02 3.000000000000000000e+00
-7.679097450360224120e-03 -2.026399999999999816e-03 -2.231290195020897704e-02 -2.078500000000000139e-02 8.790799999999999656e-03 8.775700000000000167e-02 5.821200000000000332e-03 5.018548057860201285e-03 2.308100000000000082e-02 -4.891099999999999788e-03 -7.475673097883818452e-02 -3.871774948597169613e-02 -1.464500000000000003e-02 1.605778613021217752e-03 -1.504096348129265771e-02 -2.525299999999999854e-03 3.515299999999999675e-02 1.236979238255772259e-02 -5.054971860098487341e-02 3.995859162836244705e-02 3.000000000000000000e+00
-5.208792782886642603e-02 -1.360399999999999977e-02 -2.104613074348241075e-02 3.949699999999999739e-02 3.870300000000000129e-03 1.159300000000000053e-01 3.624600000000000044e-02 -2.202481769077498097e-02 1.474999999999999922e-02 3.395699999999999760e-04 4.129781566713531908e-03 1.879375644332476405e-02 -3.085099999999999995e-02 -3.125299339377769076e-02 9.568321137791910985e-03 4.235400000000000276e-02 1.054900000000000004e-01 2.225131695314543426e-02 -9.436343480296521119e-03 -2.525128997496195807e-02 3.000000000000000000e+00
-3.138169994850192879e-02 -7.819700000000000609e-03 -3.179155588239528790e-02 1.459300000000000007e-02 1.048900000000000006e-02 8.244200000000000139e-02 6.136899999999999820e-03 1.143165941581915108e-03 1.824200000000000127e-02 1.212000000000000056e-02 -3.571870211097906422e-02 -2.689977319273439797e-03 -2.069000000000000006e-02 -2.868171521199752369e-02 1.343561639988197047e-03 2.887699999999999989e-02 4.532400000000000317e-02 -2.380456387824665329e-02 -3.365966573067599721e-02 1.198079414860277192e-02 3.000000000000000000e+00
-2.054280321538598519e-02 -3.603999999999999999e-03 6.541547335746782793e-03 8.216199999999999892e-03 3.284299999999999980e-03 7.960100000000000509e-02 1.485599999999999941e-02 -6.712032778192243004e-03 2.449399999999999841e-02 4.707700000000000426e-03 3.446796307272775861e-02 -1.164552475297226525e-01 -1.499799999999999918e-02 6.543741321529215199e-04 -8.119153245765689314e-04 3.724700000000000233e-02 2.739400000000000168e-02 -5.379723475893607998e-02 -1.917772965508011962e-02 -1.561825967347329862e-02 3.000000000000000000e+00
-4.022866259118926952e-02 4.550300000000000178e-03 1.058464899454283903e-02 3.757400000000000150e-03 2.234299999999999828e-02 1.042799999999999977e-01 1.234200000000000054e-02 3.046034042552446357e-03 3.302000000000000074e-02 9.626499999999999641e-03 4.499256187607796748e-02 -5.495053236199170209e-03 -3.256400000000000267e-02 2.861872624337616008e-02 -7.857440071658288935e-03 3.452800000000000313e-02 4.933099999999999985e-02 -3.186496180812214193e-03 -2.995111206627089698e-02 3.143522585743529357e-02 3.000000000000000000e+00
-8.733396477292357241e-02 5.102699999999999944e-03 2.566997361987916407e-02 6.801799999999999513e-02 -5.262799999999999770e-03 1.218500000000000000e-01 2.064500000000000016e-02 -8.287494454317192658e-03 3.017799999999999996e-02 2.955699999999999994e-02 -4.141705839992843724e-02 -5.795041558729873039e-03 -4.753500000000000086e-02 -4.254365994345884333e-02 2.035970743138488040e-02 5.664799999999999697e-02 6.865899999999999781e-02 6.141721402024186843e-02 2.587253337632962336e-02 -2.429442180235358642e-02 3.000000000000000000e+00
-7.985388900975852466e-02 1.454900000000000073e-03 -4.892960226153444947e-02 6.794500000000000539e-02 -9.718499999999999708e-03 1.246799999999999992e-01 1.425399999999999931e-02 -6.073492323262200641e-03 3.396899999999999920e-02 2.236600000000000046e-02 3.354744735395161909e-02 -2.449031671064802809e-02 -4.088499999999999773e-02 -6.244260587877605712e-02 2.253429136161403876e-02 7.494000000000000661e-02 5.971800000000000025e-02 -4.419863328850208439e-02 1.878838737671514880e-02 -5.873598803056005735e-02 3.000000000000000000e+00
-8.735174982896830309e-02 4.483899999999999865e-03 3.647029386329001671e-02 6.471300000000000663e-02 -4.379599999999999986e-03 1.194800000000000029e-01 3.015299999999999925e-02 -1.413571490431391429e-02 2.675299999999999900e-02 2.611700000000000133e-02 -6.048696376033619454e-02 2.143202580494621770e-02 -4.963100000000000150e-02 4.376571606369336620e-02 1.755639202615211225e-02 5.674499999999999683e-02 7.531799999999999606e-02 -7.217373397197156260e-02 4.499451672371481553e-02 -2.389449162059432974e-02 3.000000000000000000e+00
